"","id","[0,2]","(2,4]","(4,6]","(6,8]","(8,10]","wind","julian","min_after_sun","observer","egforest","decforest","mixforest","woodland","lowshrub","tallshrub","openshrub","tundra","tussock","sparseveg","fen","bog","littoral","barren","water","elev","area"
"15","KOUG_4_6_23",4,2,2,0,1,-0.291631484940034,-0.631759279625813,0.756188461825485,"DS",-0.0941163461555435,-0.0646554042501242,-0.0669286810666898,0.0106546258929643,-0.180516922762606,0.276990241157601,-0.0796487248150958,0.0982399683249099,-0.241577795497124,0.195090146486161,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.0539869999205013,-0.106398821787759,0.300010890392698,50.2654824574367
"16","KOUG_K2_T26_20",0,0,0,1,1,0.644001924804133,0.169026464645314,0.579774246882491,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0834771931278761,-0.341707320738683,-0.147982476607147,0.0571626568759326,-0.237027473599738,1.30339175521295,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.515677489609508,50.2654824574367
"17","KOUG_K4_T17_13",0,1,0,0,0,-0.147687883440932,-0.700398057706196,0.373957662782332,"MG",0.132180900149702,-0.0646554042501242,0.0117264364734501,0.0106546258929643,-0.0789807243431897,0.690176375151273,2.35758842243473,-0.352365690600235,0.591131111724533,-0.255930855576355,0.0607114309635596,-0.0126328943801781,-0.0954118502381109,-0.133923319727759,0.157487298406826,-0.0939541912902139,50.2654824574367
"18","KOUG_K4_T25_12",1,0,0,0,1,-0.57951868793824,-0.8147960211735,0.0421309251514621,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.740077942906767,-0.3157479824773,-0.147982476607147,0.068365559998381,0.422769201521247,0.387599110781137,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0367283268062451,-0.106398821787759,0.851280998819861,50.2654824574367
"19","KOUG_K4_T25_18",0,0,0,1,1,-0.291631484940034,-0.8147960211735,0.94520369212155,"KW",0.0190322769970791,1.34259331755868,0.279153836109926,-0.0494931864493798,-0.207593242341117,1.74801940930261,-0.147982476607147,-0.542815043681858,-0.237027473599738,-0.143175605060726,0.018963324951246,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.162596911495328,50.2654824574367
"20","KOUG_K4_T25_2",0,0,0,1,0,-0.147687883440932,-0.8147960211735,0.411760708841544,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.144398912179526,0.716135713412655,-0.147982476607147,-0.00258615977712527,0.299910510291822,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.0189415003948242,50.2654824574367
"21","KOUG_K4_T28_13",0,0,0,0,2,-0.57951868793824,-0.654638872319274,0.667981354353988,"MG",-0.0488568968944944,0.0135250802948091,0.381405488912107,1.57449774679391,-0.248207721708883,0.463032165364175,0.0797966960330234,0.0521835888215112,-0.123269426165085,-0.206428550471932,-0.0645328870733814,-0.0126328943801781,-0.125861937518609,-0.0972052112907427,-0.106398821787759,0.670850362598888,50.2654824574367
"22","KOUG_K4_T28_17",0,0,1,0,0,-0.57951868793824,-0.654638872319274,0.44116307799871,"MG",-0.0488568968944944,0.0135250802948091,0.381405488912107,1.57449774679391,-0.248207721708883,0.463032165364175,0.0797966960330234,0.0521835888215112,-0.123269426165085,-0.206428550471932,-0.0645328870733814,-0.0126328943801781,-0.125861937518609,-0.0972052112907427,-0.106398821787759,0.670850362598888,50.2654824574367
"23","T2_T1_17",0,0,0,1,0,1.4356917330492,-0.0140102769023725,0.642779323647846,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0564008735493652,-0.341707320738683,-0.147982476607147,0.659629891460933,-0.259779083086669,-0.00291907393152917,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.367948910488476,50.2654824574367
"24","TELL_1_6_1",1,0,0,1,0,-0.291631484940034,-0.0368898695958333,0.588174923784538,"KW",-0.0262271722639699,-0.0646554042501242,-0.0354666340506339,0.110900979796871,0.320394989439847,-0.159991952909005,-0.0796487248150958,0.385781148467751,-0.0277126663199772,-0.0661720193427356,0.707807074154421,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,-0.14010432625398,50.2654824574367
"25","TELL_3_21_10",0,0,0,1,0,0.140199319557274,-0.197047018450059,0.121937355720912,"DS",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0225554740762264,-0.341707320738683,-0.147982476607147,0.591167705712638,-0.259779083086669,0.0658341276023909,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.112324432411867,-0.106398821787759,0.0855284989377713,50.2654824574367
"26","TELL_3_21_3",0,0,0,0,1,-0.147687883440932,-0.197047018450059,0.546171539274302,"DS",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,3.10248682613185,-0.341707320738683,-0.147982476607147,-0.364813360736289,0.240756325625803,0.714864350082596,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.46258696824714,50.2654824574367
"27","TELL_3_4_19",1,0,0,0,0,0.428086522555479,0.992691801609901,0.126137694171935,"DS",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,1.66744188847077,-0.311421426100403,-0.147982476607147,0.100729502352121,-0.259779083086669,0.448101928130986,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.116644209875045,-0.106398821787759,0.00352354513113071,50.2654824574367
"28","TELL_T2_T1_11",0,0,1,0,0,-0.57951868793824,0.695257096594911,-0.0838792283792478,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.0586734846593065,-0.253012915012293,-0.0568708075510788,-0.064824510457394,-0.259779083086669,1.09988227867255,-0.168903152104165,-0.0126328943801781,-0.125861937518609,0.140382549184069,-0.106398821787759,-0.120703006389517,50.2654824574367
"29","TELL_T2_T1_22",2,1,2,0,1,1.14780453005099,0.695257096594911,0.680582369707059,"KW",0.0190322769970791,-0.0646554042501242,-0.0905252163287318,0.0708024382353084,0.151167992074154,-0.131869336459174,0.10257461329704,0.101974269365726,-0.259779083086669,0.0685842556637477,0.290326014031285,-0.0126328943801781,-0.125861937518609,0.304534092784849,0.00355372829331787,-0.235850873312183,50.2654824574367
"30","TELL_T2_T1_23",1,0,0,0,0,0.572030124054582,0.695257096594911,0.436962739547686,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.313625909545219,-0.237869967693153,-0.147982476607147,0.639713619243248,-0.259779083086669,-0.195428038226505,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.638480924761744,50.2654824574367
"31","TELL_T2_T1_24",1,0,0,0,0,1.14780453005099,0.695257096594911,0.554572216176349,"KW",-0.0941163461555435,0.0917055648397425,-0.0905252163287318,-0.109640998791724,0.212089711125803,-0.0777873817479606,-0.147982476607147,0.474159606433733,-0.227926829804966,-0.0166697142383131,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.376152720718178,50.2654824574367
"32","TELL_T2_T14_12",1,0,0,0,0,0.572030124054582,0.237665242725696,0.277349878408787,"KW",0.0416620016276036,-0.0646554042501242,-0.0905252163287318,-0.0895917280109425,-0.254976801603511,-0.188114569358836,-0.0113149730230448,0.433082294984755,-0.259779083086669,0.162088609749879,-0.0227847810610677,-0.0126328943801781,0.148188848005878,-0.0583272141221371,-0.0844083117715436,-0.396596725961975,50.2654824574367
"33","TELL_T2_T2_10",0,0,0,1,0,-0.291631484940034,0.031748908484549,0.260548524604693,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.52346738627868,-0.341707320738683,-0.147982476607147,0.528929355032369,0.304460832189209,-0.250430599453641,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.543265100159327,50.2654824574367
"34","TELL_T2_T2_15",0,0,1,0,0,-0.00374428194182886,0.031748908484549,0.365556985880284,"MG",0.177440349410751,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.706232543433628,-0.291951922404366,-0.12520455934313,0.479138674488154,0.177051819062398,-0.236679959146857,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.451706574969028,50.2654824574367
"35","TELL_T2_T2_26",0,0,1,0,0,0.140199319557274,0.031748908484549,0.579774246882491,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.719770703222884,-0.240033245881601,-0.147982476607147,0.530174122045975,-0.127819748062472,-0.200928294349219,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.205362623403156,50.2654824574367
"36","TELL_T3_T19_18",0,1,0,0,0,-0.00374428194182886,-0.54024090885197,0.449563754900757,"MG",-0.0488568968944944,-0.0646554042501242,-0.0905252163287318,-0.0895917280109425,0.442238427543147,-0.337380764361786,-0.12520455934313,0.0397359186854574,-0.0823165290886105,0.560857178646615,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.211658877326513,-0.0875498132024315,-0.288949902366949,50.2654824574367
"37","TELL_T3_T6_12",4,0,0,0,0,0.140199319557274,0.763895874675294,0.617577292941704,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.0789807243431897,-0.335217486173337,-0.147982476607147,-0.473108090919957,-0.259779083086669,2.19993350321527,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.0842254421627501,-0.106398821787759,0.402066017404036,50.2654824574367
"38","TELL_T3_T6_15",0,0,1,0,0,0.859917327052787,0.763895874675294,0.386558678135402,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.268514961392767,-0.337380764361786,-0.147982476607147,-0.593850491239678,-0.259779083086669,0.717614478143953,-0.189777205110322,-0.0126328943801781,-0.125861937518609,1.52055144866957,-0.106398821787759,0.902166830472171,50.2654824574367
"39","TELL_T3_T6_18",0,0,0,0,1,0.572030124054582,0.763895874675294,0.277349878408787,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.336205760339044,-0.337380764361786,-0.147982476607147,-0.653599307892736,-0.259779083086669,1.02837894907727,-0.189777205110322,-0.0126328943801781,-0.125861937518609,1.40175756843216,-0.106398821787759,1.0608998261205,50.2654824574367
"40","TELL_T3_T6_21",0,1,0,0,0,0.859917327052787,0.763895874675294,0.163940740231148,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.336205760339044,-0.337380764361786,-0.147982476607147,-0.653599307892736,-0.259779083086669,1.02837894907727,-0.189777205110322,-0.0126328943801781,-0.125861937518609,1.40175756843216,-0.106398821787759,1.0608998261205,50.2654824574367
"41","TELL_T3_T6_24",0,0,0,0,1,0.428086522555479,0.763895874675294,0.0295299097983911,"KW",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.207593242341117,-0.341707320738683,-0.147982476607147,-0.48555576105601,-0.259779083086669,2.26043632056512,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.105824329478642,-0.106398821787759,1.01451538300609,50.2654824574367
"42","TELL_T4_T14_7",0,1,0,0,0,-0.00374428194182886,-0.631759279625813,0.903200307611313,"KW",-0.0941163461555435,-0.0646554042501242,-0.0669286810666898,-0.109640998791724,-0.146671523289467,-0.24219652407005,0.0342408615049893,-0.372281962817921,-0.241577795497124,1.19888688888139,0.018963324951246,-0.0126328943801781,-0.125861937518609,0.57020040677032,-0.106398821787759,0.228844799721278,50.2654824574367
"43","C2_T21_10",0,0,0,0,0,-0.147687883440932,0.443581576966843,0.840195230845958,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.160209683078723,0.047682753182055,-0.147982476607147,0.370843944304487,0.0405421621408144,0.0465832311728933,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.145246260598543,50.2654824574367
"44","C2_T21_11",0,0,0,0,0,-0.00374428194182886,0.443581576966843,0.457964431802805,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0360936338654819,0.287806632099843,-0.147982476607147,0.105708570406542,0.814096884696452,-0.220179190778716,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.293240657842061,50.2654824574367
"45","C2_T21_16",0,0,0,0,0,-0.291631484940034,0.443581576966843,0.344555293625166,"MG",-0.0941163461555435,-0.0646554042501242,-0.0826597045747178,-0.109640998791724,-0.16697876297335,0.852422239284913,-0.0796487248150958,-0.0374396361580757,0.163400853370239,-0.178927269858364,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.170641428164775,-0.106398821787759,0.0701187992867012,50.2654824574367
"46","C2_T21_18",0,0,0,0,0,-0.291631484940034,0.443581576966843,0.983006738180763,"MG",-0.0941163461555435,-0.0646554042501242,-0.0747941928207038,-0.109640998791724,-0.0925188841324452,0.21858173006949,0.307575868673194,-0.0461530052533134,1.14627038320564,-0.0799226596495196,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.129603542264581,-0.106398821787759,0.163889198460639,50.2654824574367
"47","C2_T21_19",0,0,0,0,0,-0.00374428194182886,0.443581576966843,1.13421892241761,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.760385182590651,-0.294115200592815,-0.147982476607147,0.278731185297689,0.10424666870422,0.272093732204151,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.371112007502174,50.2654824574367
"48","C2_T21_6",0,0,0,0,0,-0.291631484940034,0.443581576966843,0.714185077315248,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.072211644448562,-0.0496647652981296,-0.147982476607147,0.438061363039177,0.277158900804892,-0.15692624536751,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.15523837667135,50.2654824574367
"49","C2_T21_7",0,0,0,0,0,-0.291631484940034,0.443581576966843,0.562972893078396,"MG",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.16697876297335,0.527930511017632,0.353131703201228,0.115666706515385,0.277158900804892,-0.209178678533289,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.181440871822721,-0.106398821787759,0.0204740824054261,50.2654824574367
"50","COUN_1_14_10",0,0,0,0,0,-0.57951868793824,0.260544835419157,-0.352700889244762,"DS",1.98781831985271,0.0917055648397425,1.85225618691272,1.09331524805516,-0.160209683078723,0.266173850215358,1.05924713838576,-0.366058127749894,0.450071132905564,-0.21742906271736,0.645184915135951,-0.0126328943801781,-0.125861937518609,-0.181440871822721,-0.106398821787759,-0.578478806016048,50.2654824574367
"51","COUN_1_14_11",0,0,0,0,0,-0.147687883440932,0.260544835419157,-0.20148870500791,"DS",1.94255887059166,0.248066533929609,5.28948482341684,5.64449971529253,-0.342974840233672,-0.105909998197792,-0.0796487248150958,-0.654844074906341,-0.214275864112808,-0.255930855576355,0.227703855012814,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.561620750509118,50.2654824574367
"52","COUN_1_14_14",0,0,0,0,0,-0.147687883440932,0.260544835419157,-0.474510704324448,"DS",-0.0488568968944944,-0.0646554042501242,-0.0905252163287318,-0.0695424572301611,0.0902462730225039,0.0022539112246355,0.170908365089091,-0.132041929192084,2.17009281011751,-0.231179703024144,-0.168903152104165,-0.0126328943801781,-0.0649617629576122,-0.187920538017489,-0.106398821787759,-0.585793609655099,50.2654824574367
"53","COUN_1_14_15",0,0,0,0,0,-0.291631484940034,0.260544835419157,-0.0670778745751531,"DS",0.0642917262581281,0.560788472109343,0.491522653468303,0.0307038966737457,-0.261745881498139,1.4624666884274,-0.0796487248150958,-0.622480132552601,0.800445919004294,-0.253180727514998,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,-0.485229566021443,50.2654824574367
"54","COUN_1_14_17",0,0,0,0,0,-0.57951868793824,0.260544835419157,-0.596320519404135,"DS",-0.0941163461555435,-0.0646554042501242,-0.0354666340506339,-0.109640998791724,-0.234669561919628,0.190459113619659,0.0342408615049893,-0.417093575307715,3.03920429251826,-0.253180727514998,0.018963324951246,-0.0126328943801781,-0.125861937518609,-0.181440871822721,-0.106398821787759,-0.548844181655284,50.2654824574367
"55","COUN_1_14_18",0,0,0,0,0,-0.291631484940034,0.260544835419157,0.121937355720912,"DS",-0.0262271722639699,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.194055082551861,0.344051864999505,-0.147982476607147,-0.51791970340975,3.13931137426075,-0.239430087208214,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,-0.474174733539196,50.2654824574367
"56","COUN_1_14_20",0,0,0,0,0,-0.435575086439137,0.260544835419157,-0.726531011385868,"DS",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.137629832284898,-0.118889667328483,0.740356296689517,-0.347386622545814,3.10290879908166,-0.239430087208214,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.548431306494198,50.2654824574367
"57","COUN_1_3_1",0,0,0,0,0,-0.435575086439137,0.0546285011780098,-0.713929996032797,"DS",-0.0941163461555435,-0.0646554042501242,-0.0197356105426059,-0.109640998791724,-0.315898520655161,1.52087519951551,-0.147982476607147,-0.468129022865535,0.5365272489559,-0.258680983637712,-0.0854069400795382,-0.0126328943801781,-0.125861937518609,-0.179280983091132,-0.106398821787759,-0.172636985745282,50.2654824574367
"58","COUN_1_3_11",0,0,0,0,0,-0.291631484940034,0.0546285011780098,0.168141078682172,"DS",-0.00359744763344542,1.42077380210361,0.381405488912107,-0.0494931864493798,-0.315898520655161,2.00328623553954,-0.0796487248150958,-0.623724899566207,-0.232477151702352,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.13023855406928,50.2654824574367
"59","COUN_1_3_12",0,0,0,0,0,0.140199319557274,0.0546285011780098,-0.159485320497674,"DS",0.0190322769970791,-0.0646554042501242,0.106112577521618,0.0307038966737457,-0.112826123816328,0.603645247613331,2.44870009149079,-0.109636122947187,0.304460832189209,-0.211928806594646,-0.0436588340672245,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.233410657661576,50.2654824574367
"60","COUN_1_3_14",0,0,0,0,0,0.572030124054582,0.0546285011780098,-0.00407279780979819,"DS",-0.0941163461555435,2.67166155482254,-0.0905252163287318,-0.109640998791724,-0.072211644448562,0.582012465728845,-0.102426642079113,-0.0772721805934477,0.34996405116307,-0.033170482606454,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.136083208459348,-0.106398821787759,0.26500066483516,50.2654824574367
"61","COUN_1_3_3",0,0,0,0,0,-0.147687883440932,0.0546285011780098,0.697383723511154,"DS",-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.133133363500212,1.14879135110236,-0.147982476607147,-0.297595942001599,0.609332399314078,-0.2339298310855,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.1857606492859,-0.106398821787759,0.00631992909249572,50.2654824574367
"62","COUN_1_3_4",0,0,0,0,0,0.284142921056377,0.0546285011780098,-0.541716119540827,"DS",-0.0941163461555435,0.0917055648397425,2.42643854495574,0.331442958385466,-0.342974840233672,0.876218299357847,0.26202003414516,-0.417093575307715,0.122447956293764,-0.244930343330928,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.1857606492859,-0.106398821787759,0.0669500934980145,50.2654824574367
"63","COUN_1_3_6",0,0,0,0,0,-0.00374428194182886,0.0546285011780098,0.571373569980444,"DS",-0.0941163461555435,0.0917055648397425,-0.0905252163287318,-0.109640998791724,-0.342974840233672,1.43218079378912,-0.147982476607147,-0.272700601729491,0.0314415183460422,-0.239430087208214,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.170641428164775,-0.106398821787759,0.223412228495408,50.2654824574367
"64","COUN_1_3_7",0,0,0,0,0,0.428086522555479,0.0546285011780098,-0.40730528910807,"DS",-0.0941163461555435,-0.0646554042501242,0.0982470657676039,-0.0695424572301611,-0.139902443394839,0.460868887175727,0.26202003414516,-0.0561111413621564,0.26805825701012,0.123586816890884,-0.127155046091852,-0.0126328943801781,-0.125861937518609,-0.136083208459348,-0.106398821787759,0.236411352280385,50.2654824574367
"65","COUN_1_3_8",0,0,0,0,0,0.715973725553685,0.0546285011780098,0.415961047292568,"DS",-0.0941163461555435,0.0135250802948091,0.027457459981478,-0.109640998791724,-0.342974840233672,1.52520175589241,-0.0340928902870618,-0.354855224627446,0.117897634396378,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.0153616413945099,50.2654824574367
"66","COUN_1_3_9",0,0,0,0,0,-0.147687883440932,0.0546285011780098,-0.28129513557736,"DS",0.0190322769970791,-0.0646554042501242,0.106112577521618,0.0307038966737457,-0.112826123816328,0.603645247613331,2.44870009149079,-0.109636122947187,0.304460832189209,-0.211928806594646,-0.0436588340672245,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.233410657661576,50.2654824574367
